ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Distance,Time_taken(min)
2348,VADRES03DEL02,36,3.9,22.32,73.17,22.4,73.25,Meal ,2,12.11655916281721,40
AA93,CHENRES01DEL03,38,4.9,13.005801,80.250744,13.035801,80.280744,Snack ,3,4.65734737800111,22
B70C,PUNERES03DEL01,38,4.0,18.554382,73.798206,18.664382,73.908206,Drinks ,1,16.851738065958607,47
2639,COIMBRES01DEL02,25,4.8,11.016298,76.972076,11.146298,77.102076,Meal ,3,20.253258047708663,18
2337,SURRES13DEL02,29,4.6,21.170096,72.789122,21.250096,72.869122,Drinks ,3,12.161642370389037,43
4289,COIMBRES18DEL02,30,4.1,11.02091,76.940432,11.04091,76.960432,Drinks ,2,3.116148933802629,23
6377,CHENRES01DEL03,22,4.9,13.005801,80.250744,13.035801,80.280744,Buffet ,1,4.65734737800111,23
BE5B,MUMRES11DEL02,22,4.6,18.994237,72.825553,19.124237,72.955553,Buffet ,2,19.890503583967206,24
D776,GOARES16DEL02,38,4.4,15.498603,73.826911,15.518603,73.846911,Drinks ,2,3.088342782183871,20
B651,PUNERES20DEL03,20,4.7,18.592718,73.773572,18.622718,73.803572,Meal ,3,4.59595027478907,26
D71F,AURGRES09DEL03,39,4.3,19.874103,75.368419,19.904103,75.398419,Drinks ,2,4.579067429409076,29
90C1,MYSRES18DEL01,20,5.0,12.337928,76.617889,12.447928,76.727889,Buffet ,2,17.09752652782741,11
864F,BANGRES01DEL03,33,4.7,12.933284,77.615428,12.963284,77.645428,Drinks ,2,4.658009428704457,28
CA14,LUDHRES06DEL01,21,4.7,30.895204,75.822103,30.935204,75.862103,Buffet ,2,5.8603695746489475,27
95ED,BANGRES02DEL01,24,4.9,12.970221,77.645396,13.040221,77.715396,Snack ,2,10.867476143445908,49
32C7,INDORES07DEL01,29,4.6,22.722634,75.886959,22.732634,75.896959,Buffet ,1,1.5127140854704322,13
BB75,SURRES19DEL02,26,4.7,21.149669,72.772629,21.279669,72.902629,Snack ,2,19.762382255532906,17
CD86,GOARES06DEL03,31,4.7,15.56155,73.749092,15.65155,73.839092,Meal ,2,13.894358247851597,37
B458,JAPRES19DEL03,35,4.8,26.913726,75.75282,27.053726,75.89282,Snack ,2,20.85157880964364,51
BA9D,MYSRES15DEL03,35,4.9,12.352058,76.60665,12.382058,76.63665,Snack ,2,4.663187802146826,22
804A,RANCHIRES09DEL02,27,4.9,23.351058,85.325731,23.401058,85.375731,Meal ,3,7.546888128063204,20
CE5E,DEHRES03DEL01,25,5.0,30.335259,78.053162,30.375259,78.093162,Buffet ,2,5.874816158028467,13
C13E,LUDHRES17DEL02,24,4.8,30.893384,75.821202,30.973384,75.901202,Snack ,2,11.719793996060902,39
9BF5,SURRES20DEL01,28,4.3,21.15276,72.778059,21.16276,72.788059,Drinks ,2,1.520455689583788,15
4A04,HYDRES11DEL01,35,4.0,17.430448,78.418213,17.540448,78.528213,Drinks ,2,16.90295553948897,37
82C7,INDORES14DEL01,35,4.8,22.761593,75.886362,22.771593,75.896362,Meal ,1,1.5125158890828319,18
C699,KOLRES18DEL01,22,4.6,22.569367,88.433187,22.639367,88.503187,Drinks ,1,10.593374354489852,27
8EEA,RANCHIRES05DEL01,21,4.6,23.355164,85.324097,23.465164,85.434097,Meal ,2,16.60119759495163,20
5FBD,BANGRES16DEL03,34,5.0,13.029198,77.570997,13.089198,77.630997,Buffet ,2,9.31399060766806,30
759,COIMBRES05DEL03,29,4.6,11.022169,76.999594,11.112169,77.089594,Buffet ,3,14.021819246588827,22
41B4,RANCHIRES010DEL02,39,4.9,23.354422,85.3329,23.374422,85.3529,Buffet ,3,3.0188764660307563,37
433A,BANGRES08DEL02,29,4.8,12.906229,77.596791,12.986229,77.676791,Drinks ,2,12.421407858787804,15
F75,BANGRES12DEL03,35,4.8,12.939496,77.625999,13.029496,77.715999,Meal ,1,13.973037056670602,40
A1EB,MYSRES03DEL01,32,4.7,12.299524,76.64262,12.339524,76.68262,Buffet ,2,6.218134914911527,31
7961,MUMRES06DEL02,38,4.9,19.055831,72.833984,19.105831,72.883984,Meal ,2,7.649724402449684,25
DB5D,KOLRES07DEL01,23,4.8,22.547186,88.35068,22.617186,88.42068,Meal ,3,10.594159660086516,29
21FE,CHENRES19DEL02,22,4.5,12.986047,80.218114,13.036047,80.268114,Buffet ,3,7.762394296687464,29
CDB9,AGRRES14DEL02,26,4.8,27.16185,78.040165,27.29185,78.170165,Buffet ,3,19.34359866677065,15
5D5C,JAPRES04DEL01,22,4.7,26.902328,75.794257,27.012328,75.904257,Buffet ,2,16.38508523506451,28
7323,MUMRES06DEL03,36,4.7,19.055831,72.833984,19.085831,72.863984,Buffet ,2,4.589965403039351,28
8A67,MUMRES15DEL03,26,4.6,19.176269,72.836721,19.266269,72.926721,Buffet ,2,13.763977224427641,32
5FF5,BANGRES12DEL01,35,4.7,12.939496,77.625999,12.979496,77.665999,Meal ,3,6.210543032489626,27
A83F,MUMRES010DEL02,22,4.7,19.003517,72.82765,19.083517,72.90765,Drinks ,1,12.24085827411391,21
983D,MYSRES05DEL02,23,4.7,12.323978,76.627961,12.343978,76.647961,Drinks ,2,3.108983787513406,23
1999999999999999853079562352962397847017606430398935774525292839560724611072,CHENRES05DEL01,20,4.8,13.058616,80.264151,13.098616,80.304151,Snack ,3,6.209089325963786,16
DBB9,LUDHRES03DEL03,24,4.9,30.88722,75.804893,30.91722,75.834893,Drinks ,2,4.395530071409622,23
C969,GOARES07DEL03,24,4.7,15.561295,73.749478,15.651295,73.839478,Meal ,2,13.89436656007663,44
A3D7,INDORES12DEL02,35,4.7,22.74806,75.8934,22.87806,76.0234,Snack ,2,19.65962528368427,25
A4F6,BANGRES17DEL01,29,4.8,12.972532,77.608179,13.042532,77.678179,Snack ,2,10.867426834480481,20
7E8A,BANGRES16DEL02,22,4.8,13.029198,77.570997,13.079198,77.620997,Buffet ,3,7.761735387691425,13
5F40,MYSRES20DEL03,38,4.2,12.337978,76.616792,12.427978,76.706792,Meal ,3,13.989146264477116,35
1290,JAPRES11DEL01,20,4.7,26.90294,75.793007,26.91294,75.803007,Snack ,2,1.4898423067405666,23
600000000000000,CHENRES08DEL03,30,4.2,13.022394,80.242439,13.082394,80.302439,Snack ,2,9.314115494737472,34
BAFF,INDORES03DEL02,23,4.4,22.751857,75.866699,22.801857,75.916699,Meal ,2,7.562317945109334,22
BDF6,SURRES07DEL01,30,4.7,21.170798,72.790489,21.180798,72.800489,Meal ,2,1.520369481743939,12
6B22,INDORES03DEL01,29,4.8,22.751857,75.866699,22.821857,75.936699,Meal ,2,10.586888296813116,34
8251,HYDRES16DEL03,32,4.3,17.440827,78.393391,17.530827,78.483391,Meal ,2,13.82967763210672,44
56D5,MUMRES05DEL02,21,4.5,18.927584,72.832585,19.007584,72.912585,Drinks ,3,12.243495934752104,10
C6A6,BHPRES08DEL03,28,4.6,23.232537,77.429845,23.292537,77.489845,Snack ,3,9.059804963936871,11
2369,COIMBRES17DEL01,39,4.4,11.026117,76.944652,11.036117,76.954652,Buffet ,2,1.5580739318105787,25
284E,SURRES11DEL01,37,4.7,21.157735,72.768778,21.197735,72.808778,Meal ,2,6.081440797008078,36
5385,PUNERES03DEL03,37,4.7,18.554382,73.798206,18.584382,73.828206,Drinks ,2,4.596439723177665,31
5235,MUMRES05DEL02,28,4.5,18.927584,72.832585,18.947584,72.852585,Drinks ,2,3.0611340136861775,18
B904,MUMRES17DEL02,28,5.0,19.121999,72.908493,19.251999,73.038493,Snack ,2,19.883251553020397,30
E195,GOARES14DEL02,33,4.9,15.157944,73.950889,15.177944,73.970889,Buffet ,1,3.0907706842873583,26
C27E,BHPRES05DEL03,31,4.6,23.214459,77.434976,23.274459,77.494976,Drinks ,2,9.060367241167752,27
513F,INDORES14DEL01,30,4.3,22.761593,75.886362,22.771593,75.896362,Snack ,2,1.5125158890828319,34
4AAE,COIMBRES14DEL01,34,4.4,11.003681,76.975525,11.113681,77.085525,Buffet ,2,17.138022132927368,44
4DBB,HYDRES18DEL01,36,4.4,17.450851,78.379347,17.520851,78.449347,Snack ,2,10.756415548797705,35
9A03,JAPRES09DEL02,35,4.7,26.911378,75.789034,27.041378,75.919034,Drinks ,2,19.362740471251666,52
6275,PUNERES20DEL02,32,3.6,18.592718,73.773572,18.672718,73.853572,Drinks ,1,12.25501434480783,43
2D7B,SURRES06DEL01,21,4.8,21.185047,72.80859,21.255047,72.87859,Drinks ,2,10.641103649666686,19
6105,COIMBRES010DEL02,21,4.9,11.003008,76.97544,11.083009,77.05544,Snack ,2,12.464422665211348,14
67DA,MYSRES16DEL02,28,4.9,12.316967,76.603067,12.396967,76.683067,Snack ,2,12.435401342193114,21
3D0D,MYSRES09DEL02,24,5.0,12.323194,76.630583,12.453194,76.760583,Drinks ,1,20.20634606758301,34
490C,BANGRES20DEL01,35,5.0,12.972161,77.596014,13.012161,77.636014,Drinks ,2,6.210145663324764,27
5F4D,CHENRES14DEL02,23,5.0,13.026279,80.174568,13.046279,80.194568,Snack ,2,3.1048037532854496,15
7DC2,SURRES13DEL03,27,4.1,21.170096,72.789122,21.260096,72.879122,Meal ,2,13.681631975373575,36
78A3,BANGRES17DEL02,33,4.7,12.972532,77.608179,12.992532,77.628179,Drinks ,3,3.105131477545897,22
B8E8,MUMRES04DEL01,33,5.0,19.254567,72.848923,19.264567,72.858923,Meal ,3,1.529162766029632,28
50000000000000,SURRES06DEL02,25,4.6,21.185047,72.80859,21.205047,72.82859,Drinks ,2,3.040554821797033,16
B967,JAPRES18DEL03,35,4.8,26.913987,75.752891,26.973987,75.812891,Buffet ,3,8.937788557678179,33
9130,CHENRES11DEL03,25,4.9,13.064181,80.236442,13.094181,80.266442,Snack ,2,4.656811824870756,31
426C,PUNERES01DEL03,29,4.6,18.569156,73.774723,18.629156,73.834723,Meal ,3,9.192119121311745,29
CB20,DEHRES03DEL02,25,4.9,30.335259,78.053162,30.465259,78.183162,Buffet ,3,19.089398573506354,10
D7D8,LUDHRES15DEL03,38,4.5,30.899584,75.809346,30.989584,75.899346,Snack ,2,13.184113175194765,33
28F3,MUMRES08DEL02,26,4.7,19.065838,72.832658,19.145838,72.912658,Drinks ,2,12.238686345324815,28
2999999999999999764984758272,BANGRES17DEL01,39,4.8,12.972532,77.608179,12.982532,77.618179,Buffet ,3,1.5525809531926802,17
527C,HYDRES17DEL02,36,4.3,17.451976,78.385883,17.531976,78.465883,Meal ,2,12.292848945038811,49
D767,KOCRES07DEL01,33,4.6,9.985697,76.281128,10.095697,76.391128,Meal ,2,17.16591503105296,24
D64B,AURGRES010DEL03,26,4.9,19.875337,75.316722,19.965337,75.406722,Meal ,2,13.735929091490457,40
23A5,PUNERES08DEL03,34,4.7,18.53408,73.89852,18.59408,73.95852,Buffet ,2,9.193014472266961,26
221E,MYSRES20DEL01,37,4.5,12.337978,76.616792,12.347978,76.626792,Snack ,2,1.5544658156545266,29
213D,MYSRES04DEL01,27,4.7,12.3085,76.665808,12.3485,76.705808,Snack ,3,6.218030984114243,10
C325,GOARES01DEL03,29,4.8,15.576683,73.75575,15.606683,73.78575,Meal ,2,4.631614484187938,22
4F7B,INDORES02DEL02,37,4.8,22.651847,75.881991,22.671847,75.901991,Snack ,2,3.026096197898999,10
4C02,COIMBRES11DEL01,21,4.7,11.001753,76.986241,11.111753,77.096241,Drinks ,2,17.138077427627863,26
71CD,CHENRES13DEL02,23,4.7,13.027018,80.254791,13.157018,80.384791,Meal ,2,20.17900385808542,39
47FA,MUMRES02DEL01,21,5.0,19.221315,72.862381,19.231315,72.872381,Meal ,3,1.5293087736834534,15
CA29,KOCRES07DEL01,24,4.3,9.985697,76.281128,9.995697,76.291128,Buffet ,2,1.5606562752171242,15
122F,SURRES07DEL01,30,4.8,21.170798,72.790489,21.280798,72.900489,Drinks ,2,16.72143013885536,37
6BA5,MYSRES03DEL03,20,4.9,12.299524,76.64262,12.389524,76.73262,Buffet ,2,13.990151177257511,13
D56D,BHPRES010DEL02,22,4.9,23.266261,77.379605,23.316261,77.429605,Snack ,2,7.549092417510471,19
AE5,CHENRES19DEL02,35,5.0,12.986047,80.218114,13.066047,80.298114,Buffet ,2,12.419464414087114,29
DA27,KOLRES08DEL02,22,4.9,22.53796,88.349843,22.66796,88.479843,Buffet ,3,19.67349976447494,21
820F,JAPRES07DEL01,28,4.8,26.766536,75.837333,26.776536,75.847333,Buffet ,2,1.4906380442411205,24
24DF,HYDRES08DEL03,23,4.2,17.438263,78.397865,17.528263,78.487865,Drinks ,2,13.82977049957229,32
4A57,CHENRES17DEL03,33,4.9,13.045479,80.23311,13.075479,80.26311,Snack ,3,4.656983638230307,29
4CE0,RANCHIRES16DEL03,33,4.7,23.371292,85.327872,23.431292,85.387872,Snack ,2,9.055476933500598,48
BCC9,BANGRES12DEL02,34,5.0,12.939496,77.625999,12.959496,77.645999,Meal ,2,3.10533227339685,14
522B,CHENRES03DEL01,34,4.9,13.091809,80.219104,13.161809,80.289104,Drinks ,3,10.864870498856765,44
4670,JAPRES06DEL02,24,4.8,26.911927,75.797282,26.931927,75.817282,Drinks ,2,2.9795210494999234,29
7A01,JAPRES12DEL01,26,4.7,26.902908,75.792934,26.972908,75.862934,Buffet ,3,10.427668815941242,10
D2C7,AGRRES01DEL01,32,3.6,27.161661,78.011544,27.271661,78.121544,Drinks ,3,16.368322472172085,40
AAA5,PUNERES16DEL01,21,4.3,18.536718,73.830327,18.576718,73.870328,Snack ,3,6.1288740968464825,32
A29C,SURRES11DEL02,25,4.9,21.157735,72.768778,21.207735,72.818778,Drinks ,2,7.601681384871196,15
ABF2,COIMBRES15DEL02,23,4.8,11.006686,76.951736,11.056686,77.001736,Snack ,2,7.79036212453358,21
AE85,PUNERES19DEL02,36,4.1,18.563934,73.915367,18.643935,73.995367,Buffet ,2,12.256076445468295,51
191F,MUMRES16DEL01,24,5.0,19.120083,72.907385,19.130083,72.917385,Buffet ,2,1.529751878579505,26
54F1,MUMRES06DEL03,38,4.8,19.055831,72.833984,19.115831,72.893984,Buffet ,2,9.179538450826046,27
A8B7,INDORES01DEL03,32,5.0,22.695207,75.866059,22.755207,75.926059,Snack ,3,9.076358225887674,31
3FD7,MYSRES12DEL02,38,4.9,12.284747,76.625861,12.334747,76.675861,Meal ,2,7.772809995408273,29
60DE,HYDRES12DEL01,29,4.8,17.429585,78.392621,17.439585,78.402621,Drinks ,2,1.536836906549953,19
491F,HYDRES02DEL03,36,4.9,17.41233,78.449654,17.44233,78.479654,Meal ,2,4.6105980334862275,39
BBD 8.00,VADRES19DEL03,38,4.9,22.311844,73.165081,22.401844,73.255081,Drinks ,3,13.63127120906983,23
8690,JAPRES20DEL01,32,4.4,26.956431,75.776649,27.026431,75.846649,Buffet ,1,10.425475100056353,35
BD67,MUMRES19DEL02,35,4.8,19.131141,72.813074,19.26114,72.943074,Meal ,2,19.882650147415998,50
2DF3,MYSRES09DEL03,35,5.0,12.323194,76.630583,12.413194,76.720583,Buffet ,3,13.989532967705534,39
4701,JAPRES03DEL02,28,4.8,26.913483,75.803139,26.993483,75.883139,Buffet ,2,11.916606438888204,23
D29C,AGRRES03DEL02,29,4.9,27.160832,78.011608,27.180832,78.031608,Meal ,2,2.9765992950452818,12
1DC0,INDORES12DEL01,32,4.9,22.74806,75.8934,22.78806,75.9334,Buffet ,2,6.0500335924587025,21
4204,VADRES05DEL03,23,4.9,22.310526,73.170937,22.370526,73.230937,Buffet ,2,9.088005113715141,26
DC1,SURRES010DEL02,29,4.6,21.17106,72.789292,21.30106,72.919292,Buffet ,2,19.761050003538962,33
63D2,MUMRES16DEL03,22,4.6,19.120083,72.907385,19.210083,72.997385,Snack ,2,13.766192440641818,22
8D97,JAPRES20DEL03,28,4.9,26.956431,75.776649,27.096431,75.916649,Snack ,2,20.848074005447355,10
7BBC,PUNERES010DEL02,30,4.7,18.539299,73.897902,18.559299,73.917902,Snack ,2,3.0644638558352577,21
864C,MUMRES14DEL01,35,4.7,19.1813,72.836191,19.2513,72.906191,Drinks ,3,10.70546847853061,18
43EE,BANGRES010DEL02,37,4.7,12.933298,77.614293,12.983298,77.664293,Buffet ,2,7.763196932715946,16
8643,BANGRES13DEL01,30,4.6,12.935662,77.61413,13.045662,77.72413,Snack ,1,17.07794943732462,29
BD74,RANCHIRES08DEL03,27,4.3,23.353783,85.326967,23.383783,85.356967,Drinks ,2,4.5282465767387095,23
D936,GOARES15DEL02,26,4.3,15.51315,73.78346,15.56315,73.83346,Buffet ,2,7.720324413179964,21
6ACB,COIMBRES18DEL03,21,4.8,11.02091,76.940432,11.11091,77.030432,Snack ,3,14.021848812228344,12
6106,COIMBRES04DEL02,22,4.6,11.024839,77.007003,11.104839,77.087003,Buffet ,3,12.463888116757749,38
1837,MYSRES02DEL01,23,4.9,12.304569,76.643622,12.314569,76.653622,Meal ,3,1.5545625412407003,22
821F,HYDRES19DEL01,24,4.9,17.458998,78.500366,17.528998,78.570366,Buffet ,2,10.756185975480651,23
6051,SURRES05DEL01,39,4.9,21.175104,72.804342,21.185104,72.814342,Drinks ,2,1.5203488928264928,16
D0B1,LUDHRES03DEL02,36,4.6,30.88722,75.804893,30.96722,75.884893,Buffet ,2,11.720114258240192,41
5A04,MYSRES11DEL01,25,4.8,12.323225,76.630028,12.433225,76.740028,Snack ,2,17.09799694004444,32
9614,MUMRES11DEL01,32,4.8,18.994237,72.825553,19.064237,72.895553,Drinks ,2,10.711185800959658,19
700,RANCHIRES19DEL02,35,4.1,23.333017,85.3172,23.413017,85.3972,Snack ,3,12.075147204184725,48
265A,SURRES05DEL01,22,4.8,21.175104,72.804342,21.285104,72.914342,Snack ,3,16.721203191622227,21
49FE,HYDRES02DEL01,32,4.2,17.41233,78.449654,17.52233,78.559654,Snack ,3,16.90375725452544,37
B08D,BANGRES17DEL01,23,4.7,12.972532,77.608179,13.042532,77.678179,Buffet ,3,10.867426834480481,26
2653,MYSRES20DEL01,23,4.8,12.337978,76.616792,12.447978,76.726792,Meal ,3,17.09752492719776,21
9324,VADRES19DEL01,34,3.6,22.311844,73.165081,22.421844,73.275081,Snack ,3,16.659890497111146,40
6C92,JAPRES13DEL01,35,4.1,26.846156,75.8023,26.856156,75.8123,Snack ,2,1.4901739564930154,22
1D19,BANGRES17DEL02,21,4.7,12.972532,77.608179,12.992532,77.628179,Snack ,2,3.105131477545897,16
8076,JAPRES13DEL03,25,4.9,26.846156,75.8023,26.986156,75.9423,Snack ,2,20.857115324129595,17
72CE,CHENRES09DEL02,39,4.0,13.044694,80.26147,13.094694,80.31147,Meal ,2,7.761498257466441,41
D38,MYSRES08DEL02,34,3.6,12.297954,76.665169,12.377954,76.745169,Meal ,1,12.43584244017328,37
DCE6,ALHRES19DEL02,20,4.7,25.457116,81.859682,25.507116,81.909682,Buffet ,3,7.489996932448978,18
2A1D,HYDRES19DEL01,32,4.6,17.458998,78.500366,17.568998,78.610366,Meal ,2,16.901690663165983,27
3DFD,JAPRES17DEL01,21,4.1,26.892312,75.806896,26.932312,75.846896,Snack ,2,5.959266895919677,38
4EC2,BANGRES17DEL03,23,5.0,12.972532,77.608179,13.062532,77.698179,Meal ,2,13.972131143083212,21
8A6,BANGRES16DEL02,29,4.6,13.029198,77.570997,13.049198,77.590997,Meal ,2,3.104785917529512,10
A4CE,JAPRES02DEL03,36,4.3,26.914142,75.805704,26.944142,75.835704,Snack ,3,4.4691549592640305,33
A393,COIMBRES010DEL02,27,4.7,11.003008,76.97544,11.053009,77.02544,Snack ,3,7.790489304769405,21
561F,COIMBRES010DEL03,23,4.6,11.003008,76.97544,11.093008,77.06544,Drinks ,3,14.022268860182423,35
6BFC,JAPRES03DEL01,20,5.0,26.913483,75.803139,26.983483,75.873139,Snack ,2,10.427235657896496,10
46F6,HYDRES15DEL01,25,4.8,17.45971,78.368855,17.49971,78.408855,Drinks ,3,6.146622187550208,23
7049,SURRES12DEL02,38,4.3,21.183434,72.814492,21.313434,72.944492,Meal ,2,19.76027880154466,38
CA61,AGRRES07DEL02,38,4.5,27.160934,78.044095,27.210934,78.094095,Meal ,3,7.441053171025902,27
D6AA,LUDHRES19DEL03,24,4.8,30.902872,75.826808,30.962872,75.886808,Meal ,2,8.78986575984845,39
24C5,COIMBRES04DEL01,22,4.4,11.024839,77.007003,11.134839,77.117003,Drinks ,2,17.137414711878986,35
9F7A,HYDRES07DEL02,32,4.9,17.424114,78.347554,17.444114,78.367554,Meal ,1,3.073677586371296,22
7756,MYSRES18DEL01,32,4.6,12.337928,76.617889,12.447928,76.727889,Snack ,3,17.09752652782741,44
B5F5,MYSRES20DEL02,31,4.8,12.337978,76.616792,12.387978,76.666792,Meal ,3,7.772038818805718,27
B29C,INDORES17DEL01,21,4.7,22.761226,75.887522,22.801226,75.927522,Snack ,2,6.0497653967074685,16
72D2,MYSRES01DEL01,20,4.5,12.311072,76.654878,12.381072,76.724878,Meal ,2,10.881197531246407,16
90B,RANCHIRES13DEL02,37,5.0,23.374989,85.335486,23.424989,85.385486,Meal ,2,7.54626481457244,31
199E,JAPRES14DEL03,31,3.6,26.88842,75.800689,27.02842,75.940689,Meal ,2,20.853653606522474,35
8D1F,INDORES15DEL01,39,4.9,22.760072,75.892574,22.830072,75.962574,Drinks ,2,10.586595268060288,25
746D,SURRES010DEL03,22,5.0,21.17106,72.789292,21.26106,72.879292,Meal ,3,13.681590426854767,16
19BD,RANCHIRES08DEL03,35,5.0,23.353783,85.326967,23.383783,85.356967,Meal ,3,4.5282465767387095,29
5157,INDORES01DEL03,29,4.8,22.695207,75.866059,22.755207,75.926059,Drinks ,3,9.076358225887674,14
8C66,CHENRES20DEL01,24,4.6,12.975996,80.221898,13.015996,80.261898,Buffet ,2,6.210098947886509,26
3500000,RANCHIRES20DEL02,31,4.0,23.39925,85.390464,23.44925,85.440464,Buffet ,3,7.5456323538790695,37
A288,JAPRES02DEL03,20,4.6,26.914142,75.805704,27.004142,75.895704,Drinks ,2,13.405883851779583,23
7B30,RANCHIRES01DEL01,27,4.6,23.416792,85.316842,23.456792,85.356842,Snack ,2,6.036244196933988,16
6995,BANGRES08DEL02,27,4.8,12.906229,77.596791,12.926229,77.616791,Meal ,2,3.1055339788849823,20
3AB0,SURRES08DEL01,32,4.3,21.173343,72.792731,21.243343,72.862731,Buffet ,1,10.641495972351702,37
BB05,SURRES08DEL02,33,4.6,21.173343,72.792731,21.253343,72.872731,Meal ,2,12.161517993712033,48
6824,COIMBRES13DEL03,36,4.9,11.003669,76.976494,11.033669,77.006494,Snack ,2,4.67431885403065,34
3D2D,MUMRES04DEL03,34,4.7,19.254567,72.848923,19.344567,72.938923,Meal ,3,13.760880474936114,30
DBFE,DEHRES06DEL03,38,4.4,30.361281,78.068022,30.421281,78.128022,Buffet ,2,8.810838587370053,36
9EB9,CHENRES19DEL03,33,4.9,12.986047,80.218114,13.076047,80.308114,Meal ,3,13.971759900424741,26
5792,BANGRES17DEL01,36,4.8,12.972532,77.608179,12.982532,77.618179,Drinks ,2,1.5525809531926802,28
77FD,JAPRES07DEL03,31,4.7,26.766536,75.837333,26.826536,75.897333,Buffet ,2,8.942954308598226,28
89A3,INDORES14DEL01,25,4.7,22.761593,75.886362,22.801593,75.926362,Snack ,2,6.04975791889521,23
AD5,HYDRES02DEL01,25,4.9,17.41233,78.449654,17.45233,78.489654,Meal ,2,6.147383751705428,26
E129,KNPRES13DEL02,23,4.7,26.481547,80.299775,26.611547,80.429775,Snack ,2,19.395262229986017,15
A826,INDORES16DEL02,22,4.9,22.744648,75.894377,22.874648,76.024377,Drinks ,2,19.659851482292062,35
BA52,RANCHIRES07DEL03,33,4.7,23.359407,85.325055,23.389407,85.355055,Meal ,2,4.528158738548494,33
A333,CHENRES08DEL02,37,4.8,13.022394,80.242439,13.042394,80.262439,Drinks ,1,3.104827485600479,20
C53B,LUDHRES09DEL01,35,4.1,30.885814,75.786976,30.955814,75.856976,Meal ,2,10.255391358669385,36
CBC0,AURGRES14DEL02,30,5.0,19.875016,75.322405,19.925016,75.372405,Snack ,1,7.631532086428994,25
E202,DEHRES04DEL03,20,4.6,30.340722,78.060221,30.480722,78.200221,Meal ,2,20.556873469392375,38
8988,PUNERES16DEL01,38,4.5,18.536718,73.830327,18.576718,73.870328,Buffet ,2,6.1288740968464825,25
CDA1,AURGRES06DEL02,22,4.8,19.874449,75.360232,19.954449,75.440232,Snack ,2,12.209928252230656,39
4E0C,PUNERES11DEL02,23,4.8,18.533811,73.899315,18.553811,73.919315,Buffet ,2,3.0645104714747093,15
910,BANGRES15DEL02,25,4.6,12.975377,77.696664,12.995377,77.716664,Drinks ,2,3.1051141624973875,16
82B0,MUMRES010DEL01,32,4.7,19.003517,72.82765,19.043517,72.86765,Drinks ,2,6.120777222727991,26
59DF,COIMBRES06DEL01,26,4.7,11.021278,76.995017,11.031278,77.005017,Buffet ,3,1.5580865162468949,18
4A90,RANCHIRES010DEL01,35,4.1,23.354422,85.3329,23.394422,85.3729,Drinks ,2,6.037544630194255,32
954D,INDORES08DEL01,31,4.7,22.725748,75.898497,22.795748,75.968497,Buffet ,2,10.587819003215479,28
80F7,INDORES18DEL03,35,4.9,22.753839,75.897429,22.843839,75.987429,Buffet ,1,13.61116354777465,22
73DB,INDORES03DEL02,29,4.6,22.751857,75.866699,22.771857,75.886699,Drinks ,2,3.0250799873147036,15
75D4,MUMRES18DEL03,39,4.8,19.1093,72.825451,19.1393,72.855451,Snack ,2,4.589265860691712,23
DF3B,LUDHRES14DEL02,36,4.9,30.892978,75.821847,30.972978,75.901847,Buffet ,2,11.719815091955757,37
DAD0,KOLRES07DEL02,23,4.9,22.547186,88.35068,22.677186,88.48068,Buffet ,3,19.672892814747,29
29FB,BANGRES18DEL03,35,4.6,12.913041,77.683237,13.003041,77.773237,Drinks ,2,13.973760919164192,37
244A,MYSRES12DEL03,27,4.8,12.284747,76.625861,12.374747,76.715861,Buffet ,2,13.990536544120216,20
